RTI Connext DDS Research License issued to City University of London (CULONDON02-UP) ... For non-production use only.
Expires on 01-nov-2022 See www.rti.com for more information.

Intervals One-way Latency for 100 Bytes:
Length (Bytes), Latency (us), Ave (us), Std (us), Min (us), Max (us)
           100,         1058,     2409,   4587.2,      126,    43100
           100,          802,     2408,   4585.4,      126,    43100
           100,         2096,     2408,   4583.5,      126,    43100
           100,          685,     2406,   4581.8,      126,    43100
           100,         3492,     2407,   4580.0,      126,    43100
           100,         1240,     2406,   4578.2,      126,    43100
           100,         1657,     2405,   4576.3,      126,    43100
           100,         2054,     2405,   4574.3,      126,    43100
           100,         1747,     2405,   4572.4,      126,    43100
           100,         1292,     2404,   4570.6,      126,    43100
           100,          629,     2402,   4569.0,      126,    43100
           100,         1638,     2402,   4567.1,      126,    43100
           100,          628,     2400,   4565.4,      126,    43100
           100,          678,     2399,   4563.8,      126,    43100
           100,          888,     2397,   4562.1,      126,    43100
           100,         1347,     2396,   4560.2,      126,    43100
           100,         3062,     2397,   4558.4,      126,    43100
           100,         1859,     2397,   4556.5,      126,    43100
           100,          641,     2395,   4554.8,      126,    43100
           100,         1980,     2395,   4552.9,      126,    43100
           100,          378,     2393,   4551.4,      126,    43100
           100,         1395,     2392,   4549.6,      126,    43100
           100,         2265,     2392,   4547.7,      126,    43100
           100,         3727,     2393,   4545.9,      126,    43100
           100,         1489,     2392,   4544.1,      126,    43100
           100,         1234,     2391,   4542.3,      126,    43100
           100,          863,     2390,   4540.7,      126,    43100
           100,          662,     2389,   4539.0,      126,    43100
           100,         1041,     2388,   4537.3,      126,    43100
           100,          770,     2386,   4535.7,      126,    43100
           100,          636,     2385,   4534.1,      126,    43100
           100,         2005,     2384,   4532.2,      126,    43100
           100,         1043,     2383,   4530.5,      126,    43100
           100,         1249,     2382,   4528.7,      126,    43100
           100,          619,     2381,   4527.1,      126,    43100
           100,         1884,     2381,   4525.2,      126,    43100
           100,          843,     2379,   4523.6,      126,    43100
           100,         1344,     2378,   4521.8,      126,    43100
           100,          593,     2377,   4520.2,      126,    43100
           100,         1719,     2376,   4518.4,      126,    43100
           100,          647,     2375,   4516.8,      126,    43100
           100,         1634,     2374,   4515.0,      126,    43100
           100,          924,     2373,   4513.3,      126,    43100
           100,         3742,     2374,   4511.6,      126,    43100
           100,         1219,     2373,   4509.9,      126,    43100
           100,         1200,     2372,   4508.2,      126,    43100
           100,         1864,     2372,   4506.3,      126,    43100
           100,          702,     2371,   4504.8,      126,    43100
           100,         1309,     2370,   4503.0,      126,    43100
           100,         2469,     2370,   4501.2,      126,    43100
           100,         1663,     2369,   4499.4,      126,    43100
           100,         1390,     2368,   4497.6,      126,    43100
           100,         1650,     2368,   4495.8,      126,    43100
           100,          703,     2366,   4494.2,      126,    43100
           100,         1201,     2366,   4492.5,      126,    43100
           100,         2346,     2366,   4490.7,      126,    43100
           100,          928,     2364,   4489.0,      126,    43100
           100,          552,     2363,   4487.5,      126,    43100
           100,         1940,     2363,   4485.7,      126,    43100
           100,          721,     2361,   4484.1,      126,    43100
           100,          990,     2360,   4482.5,      126,    43100
           100,         3558,     2361,   4480.8,      126,    43100
           100,          818,     2360,   4479.2,      126,    43100
           100,         1350,     2359,   4477.5,      126,    43100
           100,          759,     2358,   4475.9,      126,    43100

One-way Latency Summary:
Length (Bytes), Ave (us), Std (us), Min (us), Max (us), 50% (us), 90% (us), 99% (us), 99.99% (us), 99.9999% (us)
           100,     2358,   4475.9,      126,    43100,     1280,     3924,    32488,       43100,         43100
